BAND,ORIGINAL_BAND,EVENT_TYPE,EVENT_DATE,EVENT_YEAR,ISO_COUNTRY,LAT_DD,LON_DD,CP,BAND_TYPE,SPECIES_ID,BIRD_STATUS,AGE_CODE,SEX_CODE,SPECIES_NAME,SCIENTIFIC_NAME,AGE_DESCRIPTION,SEX_DESCRIPTION
B19419143223,B19419143223,B,07/27/1968,1968,BS,21.08333,-73.41667,10.0,21,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B49419143573,B49419143573,B,07/27/1968,1968,BS,21.08333,-73.41667,10.0,21,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B19419143564,B19419143564,B,07/27/1968,1968,BS,21.08333,-73.41667,10.0,21,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B49419143454,B49419143454,B,07/27/1968,1968,BS,21.08333,-73.41667,10.0,21,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B99419143449,B99419143449,B,07/27/1968,1968,BS,21.08333,-73.41667,10.0,21,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B49419143433,B49419143433,B,07/27/1968,1968,BS,21.08333,-73.41667,10.0,21,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B39419143424,B39419143424,B,07/27/1968,1968,BS,21.08333,-73.41667,10.0,21,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B49419143411,B49419143411,B,07/27/1968,1968,BS,21.08333,-73.41667,10.0,21,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B19419143409,B19419143409,B,07/27/1968,1968,BS,21.08333,-73.41667,10.0,21,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B39419143354,B39419143354,B,07/27/1968,1968,BS,21.08333,-73.41667,10.0,21,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B49419143494,B49419143494,B,07/27/1968,1968,BS,21.08333,-73.41667,10.0,21,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B19419143481,B19419143481,B,07/27/1968,1968,BS,21.08333,-73.41667,10.0,21,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B99419143479,B99419143479,B,07/27/1968,1968,BS,21.08333,-73.41667,10.0,21,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B49419144694,B49419144694,B,07/27/1968,1968,BS,21.08333,-73.41667,10.0,21,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
